"Address","Content Type","Status Code","Status","Indexability","Indexability Status"
"https://assignment-module-3.onrender.com/","text/html; charset=utf-8","200","OK","Indexable",""
"https://assignment-module-3.onrender.com/contact","text/html; charset=utf-8","200","OK","Indexable",""
"https://assignment-module-3.onrender.com/book/1","text/html; charset=utf-8","200","OK","Indexable",""
"https://assignment-module-3.onrender.com/gallery","text/html; charset=utf-8","200","OK","Indexable",""
"https://assignment-module-3.onrender.com/book/3","text/html; charset=utf-8","200","OK","Indexable",""
"https://assignment-module-3.onrender.com/about","text/html; charset=utf-8","200","OK","Indexable",""
